Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY
Date,,,,,,,,,,,,,,,
2021-11-26,153.30325,317.57852,430.34174,156.86185,325.5257,434.96423,152.86333,316.07578,429.21658,156.00154,322.07712,433.50153,76959800,24217200,112669600
2021-11-29,156.65659,324.2734,435.62057,157.58534,326.5853,437.4583,155.239,322.45276,432.9296,155.80603,322.64545,435.12363,88748200,28563500,86268800
2021-11-30,161.60341,318.45508,427.14444,161.8185,325.38116,435.08612,156.34372,316.91382,426.90063,156.41216,323.01147,433.18274,174048100,42885600,148559600
2021-12-01,161.08527,317.96384,422.4001,166.4916,326.82614,435.68625,160.85063,317.2992,422.2032,163.73465,322.8285,432.84525,152052500,33337600,131939200
2021-12-02,160.09785,317.39545,428.8697,160.52802,321.24863,430.43555,154.27115,315.7675,422.22192,155.19012,318.17572,422.61575,136739200,30766000,127637800
2021-12-03,158.22078,311.15335,425.13797,161.27101,320.48767,431.5888,156.1482,306.35614,420.91867,160.35204,319.8037,430.52933,118023100,41779300,137331600
2021-12-06,161.62296,314.21667,430.17294,164.1257,315.43042,432.0482,160.6062,307.51215,425.26917,160.61598,312.0589,427.67886,107497000,30032600,98977500
2021-12-07,167.35191,322.62613,439.07098,167.74298,323.47382,439.63358,164.57542,317.98306,430.04166,165.29889,319.46652,435.44238,120405400,31021900,95484700
2021-12-08,171.16469,322.67432,440.23367,172.02501,323.18488,440.68375,166.88263,318.65738,437.71146,168.28065,323.00183,439.46484,116998900,24761000,72238800
2021-12-09,170.6563,320.87292,437.2614,172.79732,324.13846,440.33682,170.03061,319.9289,437.0645,170.99847,322.13483,438.94913,108923700,22214200,61272600
2021-12-10,175.43698,329.9664,441.3775,175.61296,330.40952,441.52753,170.78343,322.5009,437.41138,171.29181,322.6839,439.9617,115402700,38095700,77159800
2021-12-13,171.80994,326.94168,437.46765,178.05704,331.17056,441.20877,171.60463,326.63342,437.18634,177.06961,328.17468,440.86185,153237000,28899400,87724700
2021-12-14,170.43149,316.28766,434.45798,173.76523,322.3564,436.68954,168.3589,312.21292,431.54196,171.33092,320.98853,434.20483,139380400,44438700,97264100
2021-12-15,175.29034,322.3661,441.2463,175.48587,322.88626,441.49008,168.45665,312.58865,432.0013,171.19405,316.5478,434.51416,131063300,35381100,116899300
2021-12-16,168.40775,312.9739,437.3552,177.08917,324.3986,443.37473,166.93152,311.1629,435.80807,175.27077,323.38712,443.09344,150185800,35034800,116568600
2021-12-17,167.31284,311.91437,432.70047,169.59073,312.9933,437.28275,165.89526,305.6048,430.9974,166.12988,309.10156,434.28122,195432700,47750300,135511600
2021-12-20,165.95387,308.16708,428.0994,166.76532,310.951,428.49457,163.71509,305.913,424.48627,164.51674,308.30194,427.62894,107499100,28326500,107134800
2021-12-21,169.12141,315.27625,435.702,169.3267,315.7001,435.84314,165.33795,308.06116,429.3508,167.72339,311.42307,431.5149,91185900,24740600,69806300
2021-12-22,171.71216,320.96924,440.05844,171.92725,321.36417,440.17136,168.3002,313.7927,435.25034,169.1703,316.24908,435.44794,92135300,24831500,58890200
2021-12-23,172.33788,322.40457,442.79654,172.89514,324.04218,444.2926,171.35046,320.51654,440.95233,171.9175,320.53577,441.05585,68356600,19617800,56439700
2021-12-27,176.29729,329.87967,449.06302,176.38527,329.90857,449.11005,173.1102,323.11734,444.1232,173.12973,323.14624,444.17023,74919600,19947000,56808600
2021-12-28,175.28055,328.72372,448.69614,177.27493,331.18976,450.5215,174.53755,327.82788,447.934,176.1311,330.554,449.4959,79144300,15661500,47274600
2021-12-29,175.36852,329.39807,449.27008,176.59056,331.66177,450.28625,174.15623,327.21136,447.80225,175.31963,328.7719,448.79962,62348900,15042000,54503000
2021-12-30,174.21492,326.86462,448.02808,176.53194,330.53476,450.7003,174.10738,326.38297,447.56705,175.45653,329.35956,449.69348,59773000,15994500,55329000
2021-12-31,173.59903,323.97473,446.89886,175.2219,326.9031,448.6866,173.29594,323.52197,446.626,174.10739,326.08435,447.5387,64062300,18000800,65237400
2022-01-03,177.93976,322.46234,449.48645,178.79031,325.59305,449.6182,173.73593,317.67477,445.85452,173.85324,323.0403,448.15976,104487900,28865100,72668200
2022-01-04,175.68138,316.9331,449.3359,178.84894,322.8959,451.62238,175.11435,314.14917,447.4823,178.54587,322.53946,450.90726,99310400,32674300,71178700
2022-01-05,171.00829,304.7667,440.7077,176.14088,314.101,449.74054,170.73454,304.38138,440.61362,175.5934,313.89868,448.96896,94537600,40054300,104538900
2022-01-06,168.15361,302.35852,440.29367,171.37982,307.0016,443.0035,167.80167,300.05624,437.93195,168.83795,301.6553,440.24664,96904000,39646100,86858900
2022-01-07,168.3198,302.51257,438.55295,170.24574,304.88226,441.47922,167.20529,298.70755,437.19803,169.0237,302.61853,440.30307,86709100,32720000,85111600
2022-01-10,168.33932,302.73413,438.00726,168.6424,303.16763,438.22366,164.40923,293.5058,429.62366,165.29887,298.12958,435.36328,106765600,44289500,119362000
2022-01-11,171.16469,303.41812,441.99673,171.26244,304.98825,442.09082,166.99995,298.51495,434.75165,168.46642,301.87683,437.7438,76138300,29386800,74303100
2022-01-12,171.60463,306.58728,443.1917,173.21773,311.53864,445.24295,170.91052,305.44095,441.23462,172.18143,307.9359,443.72803,74805200,34372200,67605400
2022-01-13,168.33932,293.61176,437.08517,172.67024,309.10153,444.94186,167.94826,292.84113,436.05957,171.84904,308.70657,444.29263,84505800,45366000,91173100
2022-01-14,169.19968,298.8136,437.2639,169.89378,299.41083,437.61203,167.26395,292.60034,432.72864,167.50835,293.082,433.94244,80440800,39846400,95890900
2022-01-18,166.00278,291.54062,429.5202,168.68149,298.42816,432.7852,165.6215,290.66403,428.4099,167.67453,292.9085,432.5782,90956700,42333200,109709100
2022-01-19,162.5126,292.19568,425.06018,167.25415,302.38733,432.45578,162.2291,291.58884,424.7873,166.1983,295.04706,431.06326,94815000,45933900,109357600
2022-01-20,160.83104,290.5292,420.35556,165.88542,300.2103,431.63718,160.50842,290.0861,418.2385,163.2458,297.725,426.942,91420500,35380700,122379700
2022-01-21,158.77802,285.16364,412.10382,162.61035,292.94702,421.5883,158.67047,284.75903,412.0756,160.74306,291.57916,419.23596,122848900,57984400,202271200
2022-01-24,158.00568,285.4912,413.85388,158.67047,286.20404,414.362,151.24043,265.91708,395.90115,156.44147,281.4743,406.5053,162294600,85731500,251783900
2022-01-25,156.20682,277.90042,408.80112,159.12018,284.16183,413.74094,153.50854,274.7023,401.91357,155.4247,280.81918,407.47443,115798400,72848600,167997300
2022-01-26,156.1189,285.81866,407.77557,160.71379,297.1759,417.8058,154.29073,282.27374,403.5226,159.84369,296.6846,414.68192,108275300,90428900,186391100
2022-01-27,155.6594,288.83377,405.76196,160.17607,296.01993,415.5005,154.74042,286.99387,404.07773,158.81715,291.55026,412.36725,121954600,53481300,149878300
2022-01-28,166.52092,296.9447,415.83923,166.54048,297.15662,415.88626,159.15932,283.64163,402.54404,162.00424,289.20947,407.11688,179935700,49743700,164457400
2022-01-31,170.87143,299.56488,423.32898,171.08652,300.91348,423.67712,165.71928,295.12408,413.82568,166.35475,297.6094,415.1712,115541600,46444500,152251400
2022-02-01,170.70525,297.4264,426.18933,170.9301,299.22775,426.82916,168.45668,293.92963,420.5344,170.11865,299.0158,424.05344,86213900,40950400,123155400
2022-02-02,171.9077,301.9539,430.3293,171.94681,303.55295,431.0538,169.45384,297.54202,426.28336,170.84207,298.2645,428.58862,84914300,36636000,117361000
2022-02-03,169.03343,290.19208,420.21445,172.29875,299.80576,426.2081,168.27087,288.94943,419.377,170.5781,298.1296,424.30746,89418100,43730000,118024400
2022-02-04,168.74957,294.70993,422.19046,170.42346,297.46494,426.0294,167.07568,288.95908,417.60815,168.05457,289.19025,419.9793,82465400,35096500,118454400
2022-02-07,168.03503,289.90314,420.83554,170.27667,296.54022,424.34515,167.34003,288.89166,419.50885,169.20969,294.93152,422.9526,77251200,28533300,84472900
2022-02-08,171.13806,293.38052,424.29807,171.64708,294.3438,425.22018,167.80984,288.93976,418.91602,168.10352,290.19202,420.3368,74829200,32421200,81012000
2022-02-09,172.55743,299.78647,430.50812,172.91962,300.48004,430.82803,171.20657,296.10672,428.1276,172.33229,298.49567,428.32516,71285000,31284700,92589900
2022-02-10,168.48528,291.2806,422.77368,171.77432,297.7732,430.66797,167.92732,289.6623,420.77893,170.46262,292.87967,424.67432,90865900,45386200,140103700
2022-02-11,165.07881,284.21005,414.43726,169.42505,293.1205,424.9285,164.49147,283.42014,413.00708,168.69089,292.06088,422.8585,98670700,39175600,153214600
2022-02-14,165.3137,284.17148,413.08228,165.99892,285.86688,415.50986,163.0427,280.65546,409.6197,163.83559,282.9866,413.92914,86185500,36359500,123006300
2022-02-15,169.14111,289.44064,419.74405,169.29774,289.7585,419.91342,166.65475,286.11728,416.99655,167.35956,288.99753,417.51407,62527400,27058300,88482700
2022-02-16,168.90623,289.10284,420.21445,169.67955,290.4253,421.5882,166.45903,283.4849,415.82977,168.22102,288.01205,417.70218,61177400,29982100,84863600
2022-02-17,165.3137,280.63733,411.23816,168.27972,286.49658,420.1863,164.91235,279.93265,410.636,167.4183,286.07187,417.0342,69589300,32461600,102259100
2022-02-18,163.76707,277.93445,408.57535,166.93864,283.65857,412.74362,162.68051,276.3707,406.30774,166.23386,282.8767,411.4922,82772700,34264000,132642900
2022-02-22,160.84999,277.73172,404.1906,163.16994,281.41913,409.77026,158.7258,274.6235,400.69977,161.49605,275.10614,406.37357,91162800,41736100,124391800
2022-02-23,156.68976,270.5404,397.02075,162.64136,281.57364,407.66254,156.37651,270.3763,396.4562,162.04424,280.10638,407.098,90009200,37811200,132578000
2022-02-24,159.30336,284.36334,402.9956,159.41104,284.91357,403.42844,148.79016,262.0942,386.379,149.35791,263.04987,386.7365,141147500,56989700,213942900
2022-02-25,161.3688,286.9889,411.88736,161.63309,287.2978,411.97205,157.47284,281.52536,402.58167,160.38013,284.89423,404.22827,91974200,32546700,121804500
2022-02-28,161.63309,288.41748,410.83347,161.92676,288.75534,412.31073,158.9999,282.82846,405.2538,159.6166,284.093,406.50522,95056600,34627500,145615000
2022-03-01,159.75365,284.71075,404.57642,163.08186,289.5565,411.3416,158.54962,282.00793,401.87595,161.22197,286.1104,409.33746,83474400,31217800,137785900
2022-03-02,163.04266,289.7689,412.01904,163.82578,291.00446,413.7409,159.5089,283.5042,406.07242,160.91849,285.10654,406.82516,79724800,31873000,117726500
2022-03-03,162.71965,285.64716,409.9679,165.34306,292.60684,415.04886,162.05402,283.84204,408.17075,164.91235,292.37518,414.4467,76678400,27314500,105501700
2022-03-04,159.7243,279.79752,406.63702,162.05405,285.39618,407.7661,158.67691,277.20093,402.60046,161.01643,284.07376,406.24182,83737200,32356500,113978200
2022-03-07,155.93604,269.2276,394.6497,161.53525,279.63336,406.7593,155.68152,268.86078,394.58383,159.9103,278.51364,406.05362,96418800,43157200,137896600
2022-03-08,154.1153,266.2738,391.65753,159.44041,274.10223,401.97,152.50993,260.6269,390.5943,155.46616,268.1561,394.82843,131148300,48159500,164772700
